created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,protected,followers_count,friends_count,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,geo,coordinates,listed_count,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,bounding_box,country,country_code,full_name,tweet_place_id,place_name,place_type,place_url,user_created_at,description,user_id,user_id_str,location,name,screen_name,hashtags,user_mentions_name,user_mentions_screen_name
Wed Mar 25 06:26:32 +0000 2020,1242699369348042752,1242699369348042752,¡Qué runfla de gañanes subió AMLO a su camión de la basura! Gracias chairos https://t.co/y4Yrh8IHIU,False,Twitter for Android,,,,,,False,39,126,1450,,,True,False,2917,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,,,0,,True,0,0,False,False,false,,Mexico,MX,"Miguel Hidalgo, Distrito Federal",3ad512d283f67a11,Miguel Hidalgo,city,https://api.twitter.com/1.1/geo/id/3ad512d283f67a11.json,Sat Jun 14 01:34:07 +0000 2014,,2566241671,2566241671,,GRISELDA CATUREGLI,GCATUREGLI,,,
Wed Mar 25 14:12:20 +0000 2020,1242816590422216705,1242816590422216705,No es posible que la gente siga creyendo que el precio de la gasolina lo bajó AMLO 🤣,False,Twitter for Android,,,,,,False,722,609,4901,,,True,False,26235,es,False,False,000000,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,False,http://pbs.twimg.com/profile_images/1239649255893037056/tSi6Ih77_normal.jpg,https://pbs.twimg.com/profile_images/1239649255893037056/tSi6Ih77_normal.jpg,https://pbs.twimg.com/profile_banners/390506393/1552975074,9266CC,000000,000000,000000,False,True,False,False,False,False,False,,,1,,False,0,0,False,False,,,Mexico,MX,"Tula de Allende, Hidalgo",6ff4d039b57006c7,Tula de Allende,city,https://api.twitter.com/1.1/geo/id/6ff4d039b57006c7.json,Fri Oct 14 02:42:25 +0000 2011,"Feminista 🧡
Girasoles y Pandas🌻🐼
Griss Romero, LGC y Jonas Brothers 💕",390506393,390506393,México,𝒞𝓇𝒾𝓈𝓉𝒾𝓃𝒶 𝒪𝓁𝓋𝑒𝓇𝒶,Olve_Bee,,,
Wed Mar 25 14:11:55 +0000 2020,1242816486374346752,1242816486374346752,Ayer Amlo dijo que tenía en caja más de $400 mil millones de pesos. Ya lo desmintieron sus mismos funcionarios. ¿ c… https://t.co/ID67ldPjH1,True,Twitter for Android,,,,,,False,1392,512,25,,,True,False,14903,es,False,False,B80000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1114542863008894976/TdixafAx_normal.jpg,https://pbs.twimg.com/profile_images/1114542863008894976/TdixafAx_normal.jpg,https://pbs.twimg.com/profile_banners/82130145/1447887871,3B94D9,FFFFFF,95E8EC,3C3940,True,False,False,False,False,False,False,,,5,,False,1,3,False,False,,,Mexico,MX,"Hermosillo, Sonora",0fb3c76f0e3df6d1,Hermosillo,city,https://api.twitter.com/1.1/geo/id/0fb3c76f0e3df6d1.json,Tue Oct 13 16:17:16 +0000 2009,"Consultor en Finanzas y Negocios con más de 30 años de experiencia. Profesor de posgrado en finanzas y economía, y mi Curso: Finanzas para Empresarios",82130145,82130145,"Hermosillo, Sonora, México",Luis Morfín,lmorfina,,,
Wed Mar 25 14:11:55 +0000 2020,1242816485661310977,1242816485661310977,@Palomarrr4 Wey amlo dijo exactamente lo mismo (ya bajó el video el cobarde) y no dijiste absolutamente nada ni te… https://t.co/CfUmWbct78,True,Twitter for iPhone,1.242799661280346e+18,1242799661280346113,122569969.0,122569969,Palomarrr4,False,328,999,45549,,,True,False,34046,es,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1024863693258059776/GNXNMMTU_normal.jpg,https://pbs.twimg.com/profile_images/1024863693258059776/GNXNMMTU_normal.jpg,https://pbs.twimg.com/profile_banners/56982853/1501596733,009999,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,,,3,,False,0,1,False,False,,,Mexico,MX,"Cuautitlán Izcalli, México",b8923fc5a1c5e39b,Cuautitlán Izcalli,city,https://api.twitter.com/1.1/geo/id/b8923fc5a1c5e39b.json,Wed Jul 15 10:34:02 +0000 2009,"Sith Lord, tlatoani de Cuautitlán Izcalli. Irónico, crecido, desafiante y también meo colonia. Mondelez México",56982853,56982853,Coruscant,El Vaquero de la Marlboro,pumaabarrotero,,Bojack The Depressed Talking Horse,Palomarrr4
Wed Mar 25 14:00:32 +0000 2020,1242813623988338691,1242813623988338691,Las mismas que tienen la foto con AMLO son las que el 9 de marzo exigian respeto hacia las mujeres.,False,Twitter for Android,,,,,,False,282,497,5008,,,True,False,9620,es,False,False,54D17B,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1245230482662531075/ziP7oZIo_normal.jpg,https://pbs.twimg.com/profile_images/1245230482662531075/ziP7oZIo_normal.jpg,,70476D,000000,23202E,000000,True,True,False,False,False,False,False,,,1,,False,0,0,False,False,,,Mexico,MX,"Guadalupe, Nuevo León",d1ec37eb74fb2830,Guadalupe,city,https://api.twitter.com/1.1/geo/id/d1ec37eb74fb2830.json,Sun Nov 14 06:16:48 +0000 2010,Haz algo al respecto aunque sea incorrecto.,215536411,215536411,,Fanye Alv,FanyeAlv,,,
Wed Mar 25 14:00:30 +0000 2020,1242813611854172161,1242813611854172161,Igual que el Presidente AMLO 🥴 https://t.co/tDZr9ZS0zL,False,Twitter for Android,,,,,,False,1895,2093,31924,,,True,False,21426,es,False,False,C3E0EB,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1243077366911504386/T5ec-QbE_normal.jpg,https://pbs.twimg.com/profile_images/1243077366911504386/T5ec-QbE_normal.jpg,https://pbs.twimg.com/profile_banners/313378192/1572161772,B31500,FFFFFF,DDFFCC,333333,True,True,False,False,False,False,False,,,11,,True,0,1,False,False,false,,Mexico,MX,"Hermosillo, Sonora",0fb3c76f0e3df6d1,Hermosillo,city,https://api.twitter.com/1.1/geo/id/0fb3c76f0e3df6d1.json,Wed Jun 08 15:25:23 +0000 2011,"Consejo Nacional Transportistas de la República Mexicana 
Sonorense valiente pienso que las mejores cosas de la vida son aquellas que se cuidan y defienden",313378192,313378192,,bettyparedon,bettyparedon,,,
Wed Mar 25 13:53:51 +0000 2020,1242811941145501697,1242811941145501697,@Martha49890931 @deniseramosm @HLGatell @lopezobrador_ Fuerte???? Traduzca esto... AMLO NO ES VERGÜENZA NACIONAL ES… https://t.co/LGIqkvYQck,True,Twitter for Android,1.2427948968320205e+18,1242794896832020480,1.1451344856394465e+18,1145134485639446530,Martha49890931,False,1895,2093,31924,,,True,False,21426,es,False,False,C3E0EB,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1243077366911504386/T5ec-QbE_normal.jpg,https://pbs.twimg.com/profile_images/1243077366911504386/T5ec-QbE_normal.jpg,https://pbs.twimg.com/profile_banners/313378192/1572161772,B31500,FFFFFF,DDFFCC,333333,True,True,False,False,False,False,False,,,11,,False,0,1,False,False,false,,Mexico,MX,Mexico,25530ba03b7d90c6,Mexico,country,https://api.twitter.com/1.1/geo/id/25530ba03b7d90c6.json,Wed Jun 08 15:25:23 +0000 2011,"Consejo Nacional Transportistas de la República Mexicana 
Sonorense valiente pienso que las mejores cosas de la vida son aquellas que se cuidan y defienden",313378192,313378192,,bettyparedon,bettyparedon,,"Martha,Denise Ramos 😜,Hugo López-Gatell Ramírez,Andrés Manuel","Martha49890931,deniseramosm,HLGatell,lopezobrador_"
Wed Mar 25 13:53:04 +0000 2020,1242811742566006784,1242811742566006784,@CiroGomezL @lopezobrador_ AMLO es un inconsciente,False,Twitter for iPhone,1.2427087988816486e+18,1242708798881648641,1935742783.0,1935742783,CiroGomezL,False,287,149,11783,,,True,False,1954,es,False,False,131516,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1138996646/LOGO_OBSIDIANAFB_normal.jpg,https://pbs.twimg.com/profile_images/1138996646/LOGO_OBSIDIANAFB_normal.jpg,https://pbs.twimg.com/profile_banners/199493668/1515351711,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,,,0,,False,0,0,False,False,,,Mexico,MX,"La Magdalena Contreras, Distrito Federal",d3bf364c09703d00,La Magdalena Contreras,city,https://api.twitter.com/1.1/geo/id/d3bf364c09703d00.json,Thu Oct 07 00:44:25 +0000 2010,"sanadora, investigadora, autora, creadora de la Sociedad Internacional de Terapeutas de Obsidiana SC",199493668,199493668,"Distrito Federal, México",Obsidianamx,obsidianamx,,"Ciro Gómez Leyva,Andrés Manuel","CiroGomezL,lopezobrador_"
Wed Mar 25 13:52:59 +0000 2020,1242811721875587076,1242811721875587076,"Exacto! ❤️💯✔️

#covid19 #coronaVirus #sars #h1n1 #ah1N1 #trump #AMLO #lopezObrador #peje #eua #mx #mexico #america… https://t.co/pQ0NaVe9XQ",True,Instagram,,,,,,False,141,254,171,,,True,False,479,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3420931209/90be785c9c7e5a643cf3d3c92b2a09d8_normal.jpeg,https://pbs.twimg.com/profile_images/3420931209/90be785c9c7e5a643cf3d3c92b2a09d8_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,1,,False,0,0,False,False,false,,Mexico,MX,"Tala, Jalisco",eed40efe04259ca2,Tala,city,https://api.twitter.com/1.1/geo/id/eed40efe04259ca2.json,Fri Feb 10 05:50:16 +0000 2012,"Ingeniería en audio profesional, dj & locución.",488196126,488196126,Guadalajara,Alejandro Agredano,AlexAgredanoDj,"covid19,coronaVirus,sars,h1n1,ah1N1,trump,AMLO,lopezObrador,peje,eua,mx,mexico,america",,
Wed Mar 25 13:50:23 +0000 2020,1242811066117238784,1242811066117238784,"@ArturoDammArnal Muchas , soy empresario del transporte SPF me especializo en transporte de Brocoli en cajas refrig… https://t.co/EAOaMxdiX8",True,Twitter for iPhone,1.2428091545799598e+18,1242809154579959813,373466005.0,373466005,ArturoDammArnal,False,261,674,17787,,,True,False,21562,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1242773630431506432/SE0RLtfX_normal.jpg,https://pbs.twimg.com/profile_images/1242773630431506432/SE0RLtfX_normal.jpg,https://pbs.twimg.com/profile_banners/150247889/1585535182,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,1,,False,1,22,False,False,,,Mexico,MX,"San Miguel de Allende, Guanajuato",02e20e9665120632,San Miguel de Allende,city,https://api.twitter.com/1.1/geo/id/02e20e9665120632.json,Mon May 31 13:13:36 +0000 2010,"No sé trata de romperse la madre trabajando, se trata de ser productivos! Me molesta la : “injusticia , abuso , estupidez”",150247889,150247889,San Miguel de Allende,Mauricio M C,maomelca,,Arturo Damm Arnal,ArturoDammArnal
Wed Mar 25 13:48:57 +0000 2020,1242810705725685761,1242810705725685761,"Deseo que los q dijeron q se iban de México si ganaba AMLO, pos ya váyanse...",False,Twitter for Android,,,,,,False,1697,3570,44782,,,True,False,27551,es,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,True,http://pbs.twimg.com/profile_images/1211019988573638656/ArmTLYvX_normal.jpg,https://pbs.twimg.com/profile_images/1211019988573638656/ArmTLYvX_normal.jpg,https://pbs.twimg.com/profile_banners/609557182/1585674450,038543,EEEEEE,F6F6F6,333333,True,True,False,False,False,False,False,,,18,,False,0,1,False,False,,,Mexico,MX,"Tijuana, Baja California",2400156d6de057e3,Tijuana,city,https://api.twitter.com/1.1/geo/id/2400156d6de057e3.json,Sat Jun 16 00:27:54 +0000 2012,"Sonorense, adoptado por la coqueta! Jugando a ser emprendedor, mi vida va mejor si marcha sobre ruedas!",609557182,609557182,Infinito y más allá.,Bob,Roblopley,,,
Wed Mar 25 13:46:52 +0000 2020,1242810182914146304,1242810182914146304,"Este es mi viejo, tenía 100 años murió en 2017, mis hermanas y yo lo cuidamos hasta el último día. Murió rodeado de… https://t.co/aCdKpKUOpa",True,Twitter for Android,,,,,,False,1448,1104,4405,,,True,False,19533,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1190049009177677827/UXbPkoKS_normal.jpg,https://pbs.twimg.com/profile_images/1190049009177677827/UXbPkoKS_normal.jpg,https://pbs.twimg.com/profile_banners/905261045371080704/1585364678,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,2,,False,15,46,False,False,false,,Mexico,MX,"Puerto Vallarta, Jalisco",a227cb4ffca3acf7,Puerto Vallarta,city,https://api.twitter.com/1.1/geo/id/a227cb4ffca3acf7.json,Wed Sep 06 02:47:06 +0000 2017,Voy por la cuarta transformación del país por eso soy AMLOVE.,905261045371080704,905261045371080704,,Irene Guerrero AMLOVE.,IreneGu23130032,,,
Wed Mar 25 13:37:45 +0000 2020,1242807888135012354,1242807888135012354,"Los empresarios con poder y autoridad, debieran enfrentar a Amlo. Pero, lo aplauden. Es lamentable la desinversión. https://t.co/586Px7cZpS",False,Twitter for Android,,,,,,False,1392,512,25,,,True,False,14903,es,False,False,B80000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1114542863008894976/TdixafAx_normal.jpg,https://pbs.twimg.com/profile_images/1114542863008894976/TdixafAx_normal.jpg,https://pbs.twimg.com/profile_banners/82130145/1447887871,3B94D9,FFFFFF,95E8EC,3C3940,True,False,False,False,False,False,False,,,5,,True,0,0,False,False,false,,Mexico,MX,"Hermosillo, Sonora",0fb3c76f0e3df6d1,Hermosillo,city,https://api.twitter.com/1.1/geo/id/0fb3c76f0e3df6d1.json,Tue Oct 13 16:17:16 +0000 2009,"Consultor en Finanzas y Negocios con más de 30 años de experiencia. Profesor de posgrado en finanzas y economía, y mi Curso: Finanzas para Empresarios",82130145,82130145,"Hermosillo, Sonora, México",Luis Morfín,lmorfina,,,
Wed Mar 25 13:33:31 +0000 2020,1242806821309448193,1242806821309448193,"En México la decepción que ha causado AMLO, no tiene referente alguno #AMLOLiesToTheWorld Nunca antes había llegado… https://t.co/JzS1aky6Nk",True,Twitter for iPhone,,,,,,False,777,1484,22394,,,True,False,55502,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/740355237379080193/pzOHHx7z_normal.jpg,https://pbs.twimg.com/profile_images/740355237379080193/pzOHHx7z_normal.jpg,https://pbs.twimg.com/profile_banners/532196902/1467133008,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,31,,False,0,4,False,False,,,Mexico,MX,"Chihuahua, México",7efb0e99097064ea,Chihuahua,city,https://api.twitter.com/1.1/geo/id/7efb0e99097064ea.json,Wed Mar 21 12:45:50 +0000 2012,Y un día la Vida me puso en 3bolas y 2strikes...y pues me ponche.  Hace poco volvi a tomar otro turno al bat. Nunca dejes de luchar. ¡ANIMO!,532196902,532196902,NuncaJamas,⚾️DonNadie⚾️,GmendezFco,AMLOLiesToTheWorld,,
Wed Mar 25 13:31:58 +0000 2020,1242806432543780866,1242806432543780866,Este dirigente empresarial apoya las acciones del presidente AMLO. al igual que la OMS. https://t.co/zit6TnLEVW,False,Twitter for Android,,,,,,False,329,394,11436,,,True,False,11320,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1025721363384938496/LuRw2jKy_normal.jpg,https://pbs.twimg.com/profile_images/1025721363384938496/LuRw2jKy_normal.jpg,https://pbs.twimg.com/profile_banners/85138842/1417150405,DD2E44,000000,000000,000000,False,False,False,False,False,False,False,,,1,,True,0,0,False,False,true,,Mexico,MX,"Atizapán de Zaragoza, México",2727af9b6222f4d4,Atizapán de Zaragoza,city,https://api.twitter.com/1.1/geo/id/2727af9b6222f4d4.json,Sun Oct 25 18:43:17 +0000 2009,"Si ves solo con tus ojos..verás muy poco..si ves mas con tu mente, no tendrás limite!!",85138842,85138842,,Jose Antonio Herrera,guadjalmex,,,
Wed Mar 25 13:26:10 +0000 2020,1242804972082868224,1242804972082868224,Cerebro de AMLO: wey con esto del coronavirus no hemos dado puntadas machistas y misoginas como el día de la mujer.… https://t.co/lWuftSGEZ7,True,Twitter for iPhone,,,,,,False,938,197,6785,,,True,False,7566,es,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1237245734589784064/psn4CYym_normal.jpg,https://pbs.twimg.com/profile_images/1237245734589784064/psn4CYym_normal.jpg,https://pbs.twimg.com/profile_banners/177671967/1563673018,0084B4,A8C7F7,C0DFEC,333333,True,True,False,False,False,False,False,,,11,,True,0,1,False,False,false,,Mexico,MX,"Zapopan, Jalisco",8e098f6d686001a9,Zapopan,city,https://api.twitter.com/1.1/geo/id/8e098f6d686001a9.json,Thu Aug 12 19:32:11 +0000 2010,"✨✨Tapatía girl ✨✨Mi Twitter está abierto para todo el mundo, menos para los que conozco en la realidad, doy mi opinión de todo sin ser experta en nada. 🎀😊",177671967,177671967,"Guadalajara, Jalisco",𝓨𝓪𝓻𝒆𝓭𝓲 𝓥𝒆𝓵𝓪 ♡ #QuedateEnTuPutaCasa 😚,YarediVelaG,,,
Wed Mar 25 13:25:56 +0000 2020,1242804912913874951,1242804912913874951,Conferencia de prensa en vivo. Miércoles 25 de marzo 2020 | Presidente AMLO https://t.co/6cpNwT6Kfc vía @YouTube,False,Twitter for iPhone,,,,,,False,2184,232,584,,,True,False,8491,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1233759897713618944/vTKp86HZ_normal.jpg,https://pbs.twimg.com/profile_images/1233759897713618944/vTKp86HZ_normal.jpg,https://pbs.twimg.com/profile_banners/183080209/1505518737,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,16,,False,1,5,False,False,true,,Mexico,MX,"Cuauhtémoc, Distrito Federal",bfc35dcc7e63252a,Cuauhtémoc,city,https://api.twitter.com/1.1/geo/id/bfc35dcc7e63252a.json,Thu Aug 26 02:51:24 +0000 2010,"Inkieto, buena onda, Empresario, joven y medio de comunicacion, Que mas puedo pedir? el mundo es mio. Si vas a donar algo, dona Sangre",183080209,183080209,Los mochis ,paul velazquez,velazquezpaul,,YouTube #StayHome,YouTube
Wed Mar 25 13:19:44 +0000 2020,1242803353337262080,1242803353337262080,"Por último y con todo respeto
Los expertos mundiales #OMS y nuestro País @SSalud_mx así como @BeatrizGMuller y sus… https://t.co/1iYCnqwBDz",True,Twitter for Android,1.2428005734951363e+18,1242800573495136256,2413655677.0,2413655677,SardanetaJorge,False,38,75,139,,,True,False,349,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/452837073876049920/yw6hQLka_normal.jpeg,https://pbs.twimg.com/profile_images/452837073876049920/yw6hQLka_normal.jpeg,https://pbs.twimg.com/profile_banners/2413655677/1396799745,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,,False,0,0,False,False,,,Mexico,MX,"Huixquilucan, México",7e7899787953bfcb,Huixquilucan,city,https://api.twitter.com/1.1/geo/id/7e7899787953bfcb.json,Thu Mar 27 04:50:57 +0000 2014,"Egresado Economía ITAM , MBA Ibero.
Catedrático UIA, Anahuac y UVM especialista en Mktn. Strategy y Consumer Behavior. Couch de Vida y  Maratones",2413655677,2413655677,,Jorge Sardaneta,SardanetaJorge,OMS,"SALUD México,Beatriz Gutiérrez Müller","SSalud_mx,BeatrizGMuller"
Wed Mar 25 13:18:34 +0000 2020,1242803059992014848,1242803059992014848,"@HerzogWilhem @bereaguilarv Porque no pides que se cancele la cervecería de los hijos de Amlo,  ?",False,Twitter for Android,1.2424639339249623e+18,1242463933924962309,1.2404498090282435e+18,1240449809028243458,HerzogWilhem,False,77,155,11015,,,True,False,30835,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,,,0,,False,0,0,False,False,,,Mexico,MX,"León, Guanajuato",35b07b8fa46547c5,León,city,https://api.twitter.com/1.1/geo/id/35b07b8fa46547c5.json,Mon Jul 01 01:00:31 +0000 2013,XXXccc,1559299568,1559299568,MEXICO,fouche,lgr0575,,"Luis Felipe Green,Bere Aguilar","HerzogWilhem,bereaguilarv"
